ticker,date,shortTermInvestments,grossProfit,totalOtherIncomeExpenseNet,totalCurrentAssets,effectOfAccountingCharges,otherCashflowsFromInvestingActivities,incomeBeforeTax,totalStockholderEquity,incomeTaxExpense,totalRevenue,changeToNetincome,shortLongTermDebt,totalCashflowsFromInvestingActivities,treasuryStock,retainedEarnings,cash,depreciation,totalOperatingExpenses,netTangibleAssets,goodWill,propertyPlantEquipment,otherCashflowsFromFinancingActivities,operatingIncome,dividendsPaid,netIncome,changeInCash,changeToAccountReceivables,repurchaseOfStock,issuanceOfStock,netIncomeApplicableToCommonShares,netIncomeFromContinuingOps,investments,otherOperatingExpenses,netBorrowings,extraordinaryItems,nonRecurring,netReceivables,sellingGeneralAdministrative,minorityInterest,longTermDebt,costOfRevenue,discontinuedOperations,otherStockholderEquity,researchDevelopment,totalCashFromOperatingActivities,otherCurrentLiab,changeToInventory,deferredLongTermLiab,otherAssets,otherItems,changeToOperatingActivities,intangibleAssets,otherCurrentAssets,capitalSurplus,ebit,interestExpense,inventory,effectOfExchangeRate,changeToLiabilities,totalCashFromFinancingActivities,otherLiab,longTermInvestments,totalLiab,commonStock,accountsPayable,totalAssets,totalCurrentLiabilities,deferredLongTermAssetCharges,capitalExpenditures,name,currency,sector,subsector,longitude,latitude
GGBR4.SA,2021-09-30,,6419149000,22608000,35456768000.0,,,7466344000,41083025000.0,1872403000,21317057000,-520385000.0,746988000.0,-827568000.0,4769647000.0,17052600000.0,3976077000.0,672673000.0,13873321000,27924214000.0,12651253000.0,18723034000.0,-34862000.0,7443736000,-923523000.0,5577819000,949849000.0,-334506000.0,,,5577819000,5593941000,-27500000.0,-161814000.0,63263000.0,,,10775360000.0,527469000.0,215379000.0,16426285000.0,14897908000,,4922620000.0,,2576070000.0,3615494000.0,-1383114000.0,,4985671000.0,,350879000.0,507558000.0,597054000.0,11597000.0,7443736000,-272458000.0,15653770000.0,96469000.0,-4401000.0,-895122000.0,3841973000.0,3037883000.0,34063763000.0,19249181000.0,6451697000.0,75362167000.0,13155055000.0,2298605000.0,-810355000.0,Gerdau S.A.,BRL,Basic Materials,Steel,,
GGBR4.SA,2021-12-31,,5187115000,519271000,32640477000.0,,,3898479000,42604282000.0,338495000,21554924000,347800000.0,1766493000.0,-1099495000.0,5516607000.0,17838494000.0,4160654000.0,528885000.0,18175716000,29666995000.0,12427527000.0,19603530000.0,123887000.0,3379208000,-3279539000.0,3548402000,184577000.0,939038000.0,,,3548402000,3559984000,-27500000.0,-209434000.0,-3382402000.0,,,8309684000.0,632617000.0,211367000.0,12297848000.0,16367809000,,5669016000.0,,7821751000.0,2806944000.0,-1287349000.0,,5200878000.0,,785097000.0,509760000.0,682439000.0,,3379208000,-353849000.0,16861488000.0,375000.0,896761000.0,-6538054000.0,4021023000.0,3432441000.0,30998964000.0,19249181000.0,7209225000.0,73814613000.0,14036814000.0,2929308000.0,-1214945000.0,Gerdau S.A.,BRL,Basic Materials,Steel,,
GHC,2021-03-31,715580000.0,241234000,90357000,1837440000.0,,4000.0,154035000,3857625000.0,41400000,712455000,-83470000.0,4238000.0,-63290000.0,-3449798000.0,6902166000.0,350135000.0,49076000.0,648777000,2061397000.0,1485137000.0,829055000.0,-4993000.0,63678000,-7553000.0,112450000,-50435000.0,25196000.0,-21840000.0,,111699000,112635000,-50451000.0,,2417000.0,,,530559000.0,147074000.0,25272000.0,507811000.0,471221000,,602111000.0,,23999000.0,346122000.0,-11493000.0,138218000.0,1886494000.0,,-42000000.0,311091000.0,23911000.0,385257000.0,63678000,-8448000.0,132136000.0,-1015000.0,-36620000.0,-10129000.0,780847000.0,169203000.0,2635523000.0,20000000.0,464225000.0,6518420000.0,927734000.0,7651000.0,-13113000.0,Graham Holdings Company,USD,Consumer Defensive,Education & Training Services,-77.0753,38.8926
GHC,2021-06-30,765740000.0,267277000,91233000,1640613000.0,,-4000.0,158926000,3968086000.0,43000000,801152000,-85308000.0,4248000.0,-247218000.0,-3448767000.0,7009971000.0,114802000.0,48669000.0,733459000,1928654000.0,1653607000.0,817553000.0,-29664000.0,67693000,-7553000.0,115358000,-247087000.0,13345000.0,-21840000.0,,114592000,115926000,35138000.0,,-11829000.0,,,533430000.0,169095000.0,24878000.0,507783000.0,533875000,,603191000.0,,48846000.0,299802000.0,6522000.0,145281000.0,1914741000.0,,-8998000.0,385825000.0,17613000.0,386882000.0,67693000,-7353000.0,126395000.0,331000.0,-40563000.0,-49046000.0,765453000.0,164203000.0,2583578000.0,20000000.0,110007000.0,6576542000.0,902602000.0,7124000.0,-14389000.0,Graham Holdings Company,USD,Consumer Defensive,Education & Training Services,-77.0753,38.8926
GHC,2021-09-30,779073000.0,260759000,-3924000,1701584000.0,,557000.0,33783000,3963835000.0,-5900000,809436000,-23774000.0,44254000.0,-109948000.0,-3486612000.0,7042061000.0,133882000.0,53194000.0,771729000,1983153000.0,1612343000.0,888332000.0,1527000.0,37707000,-7553000.0,39586000,23404000.0,-65891000.0,-21840000.0,,39319000,39683000,-551000.0,,39016000.0,,,594246000.0,188330000.0,29236000.0,513169000.0,548677000,,587065000.0,,124426000.0,385573000.0,26088000.0,142730000.0,1937625000.0,,-7585000.0,368339000.0,15913000.0,388386000.0,37707000,-9343000.0,100258000.0,-2224000.0,102765000.0,11150000.0,760185000.0,171249000.0,2686401000.0,20000000.0,90943000.0,6679472000.0,1020609000.0,7854000.0,-113433000.0,Graham Holdings Company,USD,Consumer Defensive,Education & Training Services,-77.0753,38.8926
GHC,2021-12-31,824445000.0,302183000,52416000,1847174000.0,,557000.0,102883000,4399583000.0,17800000,862931000,-48896000.0,141749000.0,-74179000.0,-3136634000.0,7126761000.0,145886000.0,52098000.0,812464000,2360701000.0,1649582000.0,906095000.0,1894000.0,50467000,-7477000.0,84681000,9907000.0,-31942000.0,-33843000.0,,84227000,85083000,24796000.0,,118478000.0,,,640215000.0,218124000.0,40058000.0,527801000.0,560748000,,971388000.0,,5155000.0,363789000.0,-16566000.0,145034000.0,2477930000.0,,-40708000.0,389300000.0,13416000.0,389456000.0,50467000,-8799000.0,141471000.0,-121000.0,25901000.0,79052000.0,886545000.0,155444000.0,2985884000.0,20000000.0,126985000.0,7425525000.0,1166338000.0,7900000.0,-21602000.0,Graham Holdings Company,USD,Consumer Defensive,Education & Training Services,-77.0753,38.8926
GIII,2021-01-31,,187593000,-9546000,1344040000.0,,-52000.0,18466000,1336241000.0,3846000,526242000,36841000.0,4402000.0,-3695000.0,-29123000.0,916683000.0,351934000.0,8880000.0,498230000,594435000.0,263135000.0,243134000.0,-275000.0,28012000,,14642000,202189000.0,229738000.0,-7000.0,117000.0,14642000,14620000,-25000000.0,,1512000.0,,,492698000.0,150701000.0,964000.0,507950000.0,338649000,,-2094000.0,,202329000.0,117970000.0,53377000.0,,43883000.0,,-66550000.0,478671000.0,48602000.0,448417000.0,28012000,-5614000.0,416503000.0,2208000.0,-56519000.0,1347000.0,27561000.0,63523000.0,1099181000.0,264000.0,139183000.0,2436386000.0,402002000.0,5098000.0,-3643000.0,"G-III Apparel Group, Ltd.",USD,Consumer Cyclical,Apparel Manufacturing,-73.9925,40.7547
GIII,2021-04-30,,195469000,-10184000,1324122000.0,,,36638000,1357876000.0,10259000,519910000,12649000.0,5105000.0,-2666000.0,-36082000.0,942733000.0,396311000.0,7044000.0,473088000,620595000.0,262065000.0,234013000.0,,46822000,,26321000,44377000.0,-16731000.0,-4334000.0,1000.0,26321000,26379000,-25000000.0,,1148000.0,,,509430000.0,141603000.0,1022000.0,509784000.0,324441000,,-9057000.0,,47044000.0,106380000.0,69834000.0,,42454000.0,,-20652000.0,475216000.0,32668000.0,450961000.0,46822000,-12004000.0,346668000.0,-1149000.0,-43805000.0,1148000.0,27063000.0,60850000.0,1039822000.0,264000.0,114124000.0,2398720000.0,347757000.0,5222000.0,-2666000.0,"G-III Apparel Group, Ltd.",USD,Consumer Cyclical,Apparel Manufacturing,-73.9925,40.7547
GIII,2021-07-31,,192878000,-10599000,1461830000.0,,,28341000,1380612000.0,9235000,483081000,14364000.0,5624000.0,-29860000.0,-29029000.0,961901000.0,509988000.0,7098000.0,444141000,643316000.0,262372000.0,224341000.0,,38940000,,19168000,113677000.0,124383000.0,-4334000.0,1000.0,19168000,19106000,-25000000.0,,558000.0,,,385047000.0,146840000.0,960000.0,512017000.0,290203000,,-7026000.0,,146782000.0,74755000.0,-152669000.0,,66736000.0,,-47065000.0,474924000.0,12315000.0,447476000.0,38940000,-12574000.0,499337000.0,531000.0,170273000.0,-3776000.0,27337000.0,63383000.0,1172014000.0,264000.0,252313000.0,2553586000.0,485541000.0,5260000.0,-4860000.0,"G-III Apparel Group, Ltd.",USD,Consumer Cyclical,Apparel Manufacturing,-73.9925,40.7547
GIII,2021-10-31,,347510000,-11456000,1627463000.0,,,146670000,1486239000.0,40198000,1015392000,15584000.0,4063000.0,-18744000.0,-33368000.0,1068575000.0,279564000.0,7024000.0,857266000,738663000.0,265116000.0,226478000.0,,158126000,,106674000,-230424000.0,-459335000.0,,1000.0,106674000,106472000,,,-1883000.0,,,844382000.0,182360000.0,758000.0,513466000.0,667882000,,-11428000.0,,-209214000.0,126273000.0,50347000.0,,65087000.0,,24986000.0,482460000.0,14894000.0,450768000.0,158126000,-12354000.0,448991000.0,-584000.0,9679000.0,-1882000.0,32864000.0,61413000.0,1241020000.0,264000.0,233893000.0,2728017000.0,547002000.0,4682000.0,-5478000.0,"G-III Apparel Group, Ltd.",USD,Consumer Cyclical,Apparel Manufacturing,-73.9925,40.7547
GLT,2020-12-31,,40753000,-1628000,452925000.0,,-100000.0,11932000,577932000.0,2801000,235282000,-2333000.0,25057000.0,-7595000.0,-209238000.0,723365000.0,99581000.0,13290000.0,221722000,331728000.0,164369000.0,555056000.0,57000.0,13560000,-5990000.0,9781000,39813000.0,15616000.0,,,9781000,9131000,,,-33410000.0,,,122817000.0,26705000.0,,288464000.0,194529000,650000.0,-58653000.0,,83949000.0,10769000.0,4631000.0,,32696000.0,,16259000.0,81835000.0,3033000.0,63261000.0,13560000,-1675000.0,196230000.0,2802000.0,26556000.0,-39343000.0,176946000.0,,708949000.0,544000.0,127505000.0,1286881000.0,233343000.0,,-7971000.0,Glatfelter Corporation,USD,Basic Materials,Paper & Paper Products,-80.8559,35.1796
GLT,2021-03-31,,39296000,-1583000,463050000.0,,-100000.0,15584000,571061000.0,7190000,225674000,-130000.0,24050000.0,-4603000.0,-217815000.0,725756000.0,87366000.0,13733000.0,208507000,337538000.0,157341000.0,539033000.0,-571000.0,17167000,-5990000.0,8394000,-12761000.0,-7002000.0,,,8394000,8394000,,,6740000.0,,,126507000.0,22129000.0,,271079000.0,186378000,-82000.0,-68493000.0,,-6124000.0,77380000.0,-13248000.0,,32273000.0,,-564000.0,76182000.0,3942000.0,62576000.0,17167000,-1531000.0,203333000.0,-2213000.0,-7460000.0,179000.0,174241000.0,,696818000.0,544000.0,115456000.0,1267879000.0,235729000.0,,-5379000.0,Glatfelter Corporation,USD,Basic Materials,Paper & Paper Products,-80.8559,35.1796
GLT,2021-06-30,,35554000,-893000,492103000.0,,-4000.0,5513000,571245000.0,4021000,244911000,724000.0,24375000.0,-176533000.0,-213029000.0,720934000.0,84164000.0,14733000.0,238505000,280762000.0,195461000.0,645968000.0,57000.0,6406000,-6001000.0,1410000,-3542000.0,-4531000.0,,,1410000,1492000,,,170903000.0,,,144155000.0,29148000.0,,445261000.0,209357000,-82000.0,-64813000.0,,7251000.0,77460000.0,-8622000.0,,31536000.0,,463000.0,95022000.0,3558000.0,62796000.0,6406000,-1772000.0,220206000.0,781000.0,2918000.0,164959000.0,149384000.0,,888845000.0,544000.0,122834000.0,1460090000.0,242354000.0,,-5832000.0,Glatfelter Corporation,USD,Basic Materials,Paper & Paper Products,-80.8559,35.1796
GLT,2021-09-30,,38357000,-517000,515084000.0,,,11610000,563304000.0,3551000,279651000,-1503000.0,27539000.0,-4867000.0,-223741000.0,722227000.0,100032000.0,15710000.0,267524000,280976000.0,191619000.0,627580000.0,-1495000.0,12127000,-6233000.0,7527000,15498000.0,-7771000.0,,,7527000,8059000,,,-6146000.0,,,149009000.0,26230000.0,,423090000.0,241294000,-532000.0,-75525000.0,,36889000.0,89253000.0,-12770000.0,,31560000.0,,11170000.0,90709000.0,4844000.0,64274000.0,12127000,-2061000.0,227805000.0,-2650000.0,24357000.0,-13874000.0,143581000.0,,893248000.0,544000.0,142639000.0,1456552000.0,274681000.0,,-7308000.0,Glatfelter Corporation,USD,Basic Materials,Paper & Paper Products,-80.8559,35.1796
GLW,2020-12-31,,1273000000,-226000000,8004000000.0,,-1000000.0,330000000,10957000000.0,78000000,3350000000,-250000000.0,71000000.0,-378000000.0,-20668000000.0,16120000000.0,2672000000.0,392000000.0,2794000000,7189000000.0,2460000000.0,16422000000.0,1000000.0,556000000,-200000000.0,252000000,158000000.0,7000000.0,-56000000.0,75000000.0,227000000,252000000,85000000.0,,-190000000.0,,,2133000000.0,455000000.0,191000000.0,7653000000.0,2077000000,,-740000000.0,228000000.0,774000000.0,796000000.0,183000000.0,,2146000000.0,,-6000000.0,1308000000.0,761000000.0,14642000000.0,556000000,-75000000.0,2438000000.0,76000000.0,196000000.0,-314000000.0,5111000000.0,435000000.0,17327000000.0,863000000.0,1174000000.0,30775000000.0,3767000000.0,1121000000.0,-391000000.0,Corning Incorporated,USD,Technology,Electronic Components,-77.0547,42.1429
GLW,2021-03-31,,1156000000,295000000,8103000000.0,,-23000000.0,825000000,11069000000.0,226000000,3290000000,-338000000.0,154000000.0,-288000000.0,-21026000000.0,16509000000.0,2868000000.0,362000000.0,2760000000,7381000000.0,2429000000.0,15364000000.0,-8000000.0,530000000,-208000000.0,599000000,196000000.0,109000000.0,-56000000.0,51000000.0,575000000,599000000,85000000.0,,-25000000.0,,,1900000000.0,372000000.0,189000000.0,7650000000.0,2134000000,,-1092000000.0,222000000.0,723000000.0,650000000.0,44000000.0,,2988000000.0,,-26000000.0,1259000000.0,974000000.0,14722000000.0,530000000,-77000000.0,2361000000.0,-49000000.0,-27000000.0,-190000000.0,4811000000.0,,16585000000.0,864000000.0,1272000000.0,30143000000.0,3513000000.0,992000000.0,-289000000.0,Corning Incorporated,USD,Technology,Electronic Components,-77.0547,42.1429
GLW,2021-06-30,,1309000000,-80000000,7648000000.0,,17000000.0,516000000,11960000000.0,67000000,3501000000,206000000.0,353000000.0,-127000000.0,-21038000000.0,15739000000.0,2320000000.0,369000000.0,2905000000,8299000000.0,2433000000.0,15455000000.0,2000000.0,596000000,-234000000.0,449000000,-548000000.0,-158000000.0,-56000000.0,31000000.0,-354000000,449000000,85000000.0,,-435000000.0,,,2057000000.0,442000000.0,182000000.0,7025000000.0,2192000000,,-1052000000.0,238000000.0,771000000.0,650000000.0,-26000000.0,,3042000000.0,,-252000000.0,1228000000.0,884000000.0,16352000000.0,596000000,-78000000.0,2387000000.0,7000000.0,183000000.0,-1199000000.0,5397000000.0,,17664000000.0,907000000.0,1312000000.0,29806000000.0,4624000000.0,1051000000.0,-324000000.0,Corning Incorporated,USD,Technology,Electronic Components,-77.0547,42.1429
GLW,2021-09-30,,1321000000,-101000000,7679000000.0,,11000000.0,480000000,12145000000.0,109000000,3615000000,114000000.0,50000000.0,-388000000.0,-21270000000.0,16110000000.0,2212000000.0,371000000.0,3034000000,8528000000.0,2425000000.0,15383000000.0,11000000.0,581000000,-217000000.0,371000000,-108000000.0,-97000000.0,-23000000.0,9000000.0,371000000,371000000,2000000.0,,-381000000.0,,,2114000000.0,457000000.0,210000000.0,7019000000.0,2294000000,,-1259000000.0,251000000.0,895000000.0,639000000.0,-90000000.0,,3027000000.0,,-43000000.0,1192000000.0,890000000.0,16398000000.0,581000000,-72000000.0,2463000000.0,-14000000.0,269000000.0,-601000000.0,5369000000.0,,17351000000.0,907000000.0,1396000000.0,29706000000.0,4337000000.0,1062000000.0,-401000000.0,Corning Incorporated,USD,Technology,Electronic Components,-77.0547,42.1429
GOOGL,2020-12-31,110229000000.0,30818000000,3038000000,174296000000.0,,-57000000.0,18689000000,222544000000.0,3462000000,56898000000,2022000000.0,999000000.0,-7281000000.0,633000000.0,163401000000.0,26465000000.0,3726000000.0,41247000000,199924000000.0,21175000000.0,96960000000.0,-1309000000.0,15651000000,,15227000000,6336000000.0,-5445000000.0,-7904000000.0,,15227000000,15227000000,-1375000000.0,,-57000000.0,,,31384000000.0,8145000000.0,,12832000000.0,26080000000,,633000000.0,7022000000.0,22677000000.0,27252000000.0,,,4608000000.0,,5237000000.0,1445000000.0,5490000000.0,,15651000000,-53000000.0,728000000.0,210000000.0,1170000000.0,-9270000000.0,15160000000.0,21132000000.0,97072000000.0,58510000000.0,5589000000.0,319616000000.0,56834000000.0,1084000000.0,-5479000000.0,Alphabet Inc.,USD,Communication Services,Internet Content & Information,-122.0775,37.4056
GOOGL,2021-03-31,108482000000.0,31211000000,4846000000,172137000000.0,,30000000.0,21283000000,230013000000.0,3353000000,55314000000,-150000000.0,1000000000.0,-5383000000.0,-3000000.0,170580000000.0,26622000000.0,2742000000.0,38877000000,205849000000.0,22341000000.0,100204000000.0,-2174000000.0,16437000000,,17930000000,157000000.0,2794000000.0,-11395000000.0,,17930000000,17930000000,2195000000.0,,-37000000.0,,,28499000000.0,7289000000.0,,12835000000.0,24103000000,,-3000000.0,7485000000.0,19289000000.0,30087000000.0,,,4833000000.0,,-3967000000.0,1823000000.0,7646000000.0,,16437000000,-76000000.0,888000000.0,-143000000.0,-845000000.0,-13606000000.0,16360000000.0,25757000000.0,97082000000.0,59436000000.0,4801000000.0,327095000000.0,55453000000.0,1129000000.0,-5942000000.0,Alphabet Inc.,USD,Communication Services,Internet Content & Information,-122.0775,37.4056
GOOGL,2021-06-30,112233000000.0,35653000000,2624000000,175697000000.0,,23000000.0,21985000000,237565000000.0,3460000000,61880000000,1291000000.0,,-9074000000.0,190000000.0,176939000000.0,23630000000.0,2945000000.0,42519000000,213533000000.0,22406000000.0,104675000000.0,-2153000000.0,19361000000,,18525000000,-2992000000.0,-3661000000.0,-12796000000.0,,18525000000,18525000000,-3293000000.0,,-1042000000.0,,,32851000000.0,8617000000.0,,12837000000.0,26227000000,,190000000.0,7675000000.0,21890000000.0,28436000000.0,,,4860000000.0,,4005000000.0,1626000000.0,6076000000.0,,19361000000,-76000000.0,907000000.0,183000000.0,-133000000.0,-15991000000.0,16134000000.0,26123000000.0,97822000000.0,60436000000.0,4708000000.0,335387000000.0,55741000000.0,1153000000.0,-5496000000.0,Alphabet Inc.,USD,Communication Services,Internet Content & Information,-122.0775,37.4056
GOOGL,2021-09-30,118284000000.0,37497000000,2033000000,184110000000.0,,388000000.0,23064000000,244567000000.0,4128000000,65118000000,493000000.0,,-10050000000.0,-408000000.0,183782000000.0,23719000000.0,3304000000.0,44087000000,220395000000.0,22623000000.0,107549000000.0,-2602000000.0,21031000000,,18936000000,89000000.0,-2409000000.0,-12610000000.0,,18936000000,18936000000,-3360000000.0,,-42000000.0,,,34800000000.0,8772000000.0,,12841000000.0,27621000000,,-408000000.0,7694000000.0,25539000000.0,31814000000.0,,,5028000000.0,,1664000000.0,1549000000.0,6029000000.0,,21031000000,-77000000.0,1278000000.0,-146000000.0,510000000.0,-15254000000.0,15295000000.0,26544000000.0,102836000000.0,61193000000.0,4616000000.0,347403000000.0,61782000000.0,1195000000.0,-6819000000.0,Alphabet Inc.,USD,Communication Services,Internet Content & Information,-122.0775,37.4056
GTX,2021-03-31,,204000000,-234000000,1735000000.0,,1000000.0,-81000000,-2300000000.0,24000000,997000000,52000000.0,6000000.0,-17000000.0,-18000000.0,-2312000000.0,382000000.0,23000000.0,844000000,-2493000000.0,193000000.0,520000000.0,-1000000.0,153000000,,-105000000,-116000000.0,-2000000.0,-4000000.0,,-105000000,-105000000,,,-100000000.0,,,807000000.0,51000000.0,,1482000000.0,793000000,,-18000000.0,,32000000.0,216000000.0,-34000000.0,,357000000.0,,22000000.0,,288000000.0,30000000.0,153000000,-21000000.0,258000000.0,-30000000.0,74000000.0,-101000000.0,1678000000.0,30000000.0,5135000000.0,,1134000000.0,2835000000.0,1944000000.0,262000000.0,-18000000.0,Garrett Motion Inc.,USD,Consumer Cyclical,Auto Parts,6.32695,46.468
GTX,2021-06-30,,196000000,290000000,1734000000.0,,,439000000,-706000000.0,30000000,935000000,-410000000.0,40000000.0,-22000000.0,-66000000.0,-1972000000.0,401000000.0,24000000.0,786000000,-899000000.0,193000000.0,519000000.0,-77000000.0,149000000,,409000000,39000000.0,19000000.0,-4000000.0,,385000000,409000000,,,-764000000.0,,,784000000.0,47000000.0,,1754000000.0,739000000,,-66000000.0,,-423000000.0,203000000.0,-17000000.0,,361000000.0,,-324000000.0,,274000000.0,1332000000.0,149000000,-24000000.0,275000000.0,24000000.0,-126000000.0,460000000.0,269000000.0,30000000.0,3543000000.0,,1114000000.0,2837000000.0,1492000000.0,261000000.0,-22000000.0,Garrett Motion Inc.,USD,Consumer Cyclical,Auto Parts,6.32695,46.468
GTX,2021-09-30,,166000000,-15000000,1609000000.0,,,91000000,-633000000.0,28000000,839000000,-47000000.0,253000000.0,-34000000.0,-58000000.0,-1909000000.0,456000000.0,23000000.0,733000000,-826000000.0,193000000.0,522000000.0,1000000.0,106000000,,63000000,-82000000.0,31000000.0,-4000000.0,,27000000,63000000,,,2000000.0,,,741000000.0,60000000.0,,1542000000.0,673000000,,-58000000.0,,-55000000.0,197000000.0,-8000000.0,,362000000.0,,-27000000.0,,134000000.0,1334000000.0,106000000,-25000000.0,278000000.0,4000000.0,-109000000.0,3000000.0,267000000.0,31000000.0,3350000000.0,,921000000.0,2717000000.0,1499000000.0,253000000.0,-34000000.0,Garrett Motion Inc.,USD,Consumer Cyclical,Auto Parts,6.32695,46.468
GTX,2021-12-31,,157000000,-31000000,1511000000.0,,,89000000,-468000000.0,-39000000,862000000,-64000000.0,207000000.0,2000000.0,-4000000.0,-1790000000.0,423000000.0,22000000.0,742000000,-661000000.0,193000000.0,536000000.0,1000000.0,120000000,,128000000,-70000000.0,-30000000.0,-4000000.0,,-189000000,128000000,,,-4000000.0,,,762000000.0,37000000.0,,1376000000.0,705000000,,-4000000.0,,136000000.0,165000000.0,28000000.0,,438000000.0,,-37000000.0,,69000000.0,1326000000.0,120000000,-23000000.0,244000000.0,15000000.0,86000000.0,-223000000.0,248000000.0,28000000.0,3174000000.0,,1006000000.0,2706000000.0,1508000000.0,289000000.0,2000000.0,Garrett Motion Inc.,USD,Consumer Cyclical,Auto Parts,6.32695,46.468
HBM,2020-12-31,,117150000,24088000,755675000.0,,390000.0,911000,1699806000.0,-6495000,322290000,-34992000.0,,-117498000.0,-24200000.0,-53334000.0,439135000.0,112519000.0,345467000,1694397000.0,,3731655000.0,-11986000.0,-23177000,-2090000.0,7406000,-9879000.0,-9734000.0,,443000.0,7406000,7406000,1081000.0,4140000.0,-1206000.0,,,153645000.0,14690000.0,,1135675000.0,205140000,,-24200000.0,,121090000.0,153445000.0,-3388000.0,15764000.0,158237000.0,,1077000.0,5409000.0,3073000.0,,-23177000,-22278000.0,143105000.0,-279000.0,47064000.0,-13192000.0,1352336000.0,15669000.0,2966839000.0,1777340000.0,104598000.0,4666645000.0,448787000.0,101899000.0,-117888000.0,Hudbay Minerals Inc.,USD,Basic Materials,Copper,-79.3936,43.623
