ticker,date2,date,shortTermInvestments,grossProfit,totalOtherIncomeExpenseNet,totalCurrentAssets,effectOfAccountingCharges,otherCashflowsFromInvestingActivities,incomeBeforeTax,totalStockholderEquity,incomeTaxExpense,totalRevenue,changeToNetincome,shortLongTermDebt,totalCashflowsFromInvestingActivities,treasuryStock,retainedEarnings,cash,depreciation,totalOperatingExpenses,netTangibleAssets,goodWill,propertyPlantEquipment,otherCashflowsFromFinancingActivities,operatingIncome,dividendsPaid,netIncome,changeInCash,changeToAccountReceivables,repurchaseOfStock,issuanceOfStock,netIncomeApplicableToCommonShares,netIncomeFromContinuingOps,investments,otherOperatingExpenses,netBorrowings,extraordinaryItems,nonRecurring,netReceivables,sellingGeneralAdministrative,minorityInterest,longTermDebt,costOfRevenue,discontinuedOperations,otherStockholderEquity,researchDevelopment,totalCashFromOperatingActivities,otherCurrentLiab,changeToInventory,deferredLongTermLiab,otherAssets,otherItems,changeToOperatingActivities,intangibleAssets,otherCurrentAssets,capitalSurplus,ebit,interestExpense,inventory,effectOfExchangeRate,changeToLiabilities,totalCashFromFinancingActivities,otherLiab,longTermInvestments,totalLiab,commonStock,accountsPayable,totalAssets,totalCurrentLiabilities,deferredLongTermAssetCharges,capitalExpenditures,name,currency,sector,subsector,TotalDebt,WorkingCapital,AccountsReceivable,FreeCashFlow,FinancingCashFlow,OperatingCashFlow,SaleOfPPE,ebitda,EnterpriseValue
LEN,2019,11/30/19,,4517480000,-4227000,22202288000,,1643000,2434292000,15949517000,592173000,22259561000,368157000,15178000,19596000,-957359000,8295001000,1211883000,92200000,19821042000,12291642000,3442359000,279527000,-19750000,2438519000,-51454000,1849052000,-127285000,312255000,-523074000,493000,1832910000,1842119000,3474000,22662000,-1035439000,,,406030000,2056299000,84313000,7776638000,17742081000,,498000,,1482343000,294138000,-623644000,,835165000,,-501038000,,10673000,8578219000,2438519000,-17620000,18091614000,,-14639000,-1629224000,2146100000,2076236000,13325681000,33656000,1069179000,29359511000,1414620000,261914000,-86497000,Lennar Corporation,USD,Consumer Cyclical,Residential Construction,9573696000,21170780000,706969000,1395846000,-1629224000,1482343000,,2530719000,24311330000
LEN,2020,11/30/20,,5171203000,25078000,22637788000,,1643000,3123788000,17994856000,656235000,22488854000,312126000,295083000,-280205000,-1280032000,10564994000,2746867000,94553000,19390144000,14362798000,3442359000,411518000,364133000,3098710000,-195043000,2465036000,1464039000,25868000,-321524000,,2436647000,2467553000,-254886000,16980000,-2294141000,,,385300000,2055513000,104545000,5662581000,17317651000,,-805000,,4190819000,341765000,781362000,,863467000,,245386000,,15211000,8676056000,3098710000,-22401000,17175148000,,266488000,-2446575000,2731925000,2118320000,11835776000,33838000,1037338000,29935177000,3018216000,157622000,-72752000,Lennar Corporation,USD,Consumer Cyclical,Residential Construction,7421583000,21624847000,772968000,4118067000,-2446575000,4190819000,33934000,3193263000,22669572000
LEN,2021,11/30/21,,7364291000,-23184000,21962722000,,,5819058000,20816425000,1362509000,27130676000,,,,-2710789000,14685329000,2735213000,,21288434000,17374066000,3442359000,,,5842242000,,4430111000,,,,,4430111000,4456549000,,-673029000,,,,490278000,2195078000,179857000,4652338000,19766385000,,-1341000,,,,,,3866246000,,,,21927000,8807891000,5842242000,-20142000,18715304000,,0,,4331568000,972084000,12211496000,33994000,1321247000,33207778000,1321247000,,,Lennar Corporation,USD,Consumer Cyclical,Residential Construction,6378364000,23823268000,1051574000,2467602000,-2404735000,2532774000,41551000,,24459576000
LGIH,2018,12/31/18,,381324000,-2421000,1329816000,,,199098000,655943000,43812000,1504400000,5219000,68251000,-74938000,-18056000,431774000,46624000,711000,1302881000,643925000,12018000,1432000,-6949000,201519000,,155286000,-20947000,1870000,-1506000,2690000,155286000,155286000,-1059000,,176479000,,,42836000,179805000,,585483000,1123076000,,,,-116723000,13723000,-234664000,5737000,52207000,,-45954000,,,241988000,201519000,,1228256000,,-2779000,170714000,36580000,,739530000,237000,9241000,1395473000,117467000,2790000,-475000,"LGI Homes, Inc.",USD,Consumer Cyclical,Residential Construction,653734000,1266464000,42836000,-117198000,170714000,-116723000,,202230000,1263053000
LGIH,2019,12/31/19,,439803000,970000,1602159000,,,231832000,845193000,53224000,1838154000,5745000,,-1793000,-18056000,610382000,38345000,643000,1607292000,833175000,12018000,6932000,-2984000,230862000,,178608000,-8279000,-13554000,-48081000,2886000,178608000,178608000,-1059000,,35546000,,,56390000,208941000,,690559000,1398351000,,,,-41934000,32179000,-266651000,2133000,43906000,,49852000,,,252603000,230862000,,1499624000,,3254000,35448000,51935000,1100000,820922000,264000,12495000,1666115000,72783000,4621000,-734000,"LGI Homes, Inc.",USD,Consumer Cyclical,Residential Construction,696204000,1219006000,56390000,-42668000,35448000,-41934000,,231505000,1503052000
LGIH,2020,12/31/20,,607969000,-1733000,1727870000,,,367849000,1139005000,43954000,2367929000,11148000,,-5648000,-66137000,934277000,35942000,710000,1998347000,1126987000,12018000,8518000,-2155000,369582000,,323895000,-2403000,-59549000,-48081000,4259000,323895000,323895000,-2956000,,-152936000,,,115939000,238387000,,538398000,1759960000,,,,202158000,31613000,-70228000,3116000,73781000,,-4999000,,,270598000,369582000,,1569489000,,1181000,-198913000,58676000,3900000,687082000,267000,13676000,1826087000,85944000,6986000,-2692000,"LGI Homes, Inc.",USD,Consumer Cyclical,Residential Construction,543685000,1344041000,115939000,199466000,-198913000,202158000,,370292000,1646748000
LH,2018,12/31/18,,3176400000,-98000000,2835400000,,18300000,1268300000,6971400000,384400000,11333400000,-57800000,10000000,206700000,-1571200000,7079800000,426800000,452700000,9967100000,-4300000000,7360300000,1740300000,-16000000,1366300000,,883700000,110200000,-30800000,-748000000,69100000,883700000,883900000,-22300000,,-695000000,,,1862300000,1578400000,19100000,5990900000,8157000000,,-463100000,,1305400000,798800000,-18900000,,277700000,,-30100000,3911100000,,1451100000,1366300000,-244200000,237300000,-12000000,9500000,-1389900000,1274000000,60500000,9194800000,11700000,634600000,16185300000,1878900000,1700000,-379800000,Laboratory Corporation of America Holdings,USD,Healthcare,Diagnostics & Research,6059800000,956500000,1467900000,925600000,-1389900000,1305400000,,1819000000,12604400000
LH,2019,12/31/19,9100000,3252500000,-386100000,2981200000,,1700000,1104900000,7567000000,280000000,11554800000,338100000,415200000,-1283100000,-372400000,7903600000,337500000,478100000,10063800000,-4332500000,7865000000,2724300000,-36900000,1491000000,,823800000,-89300000,-123100000,-490600000,64700000,823800000,824900000,-16300000,,210100000,,,2025300000,1518300000,20100000,5789800000,8302300000,,-372400000,,1444700000,918800000,-21900000,,356500000,,-174700000,4034500000,,26800000,1491000000,-240700000,244700000,1800000,25300000,-252700000,1326000000,84900000,10459300000,9000000,632300000,18046400000,2655800000,8800000,-400200000,Laboratory Corporation of America Holdings,USD,Healthcare,Diagnostics & Research,7107600000,325400000,1543900000,1044500000,-252700000,1444700000,,1969100000,14337100000
LH,2020,12/31/20,,5009300000,-870300000,5125400000,,3100000,2219100000,9359700000,662100000,13978500000,838900000,376700000,-643200000,-161900000,9402300000,1320800000,502400000,10889100000,-2352900000,7751500000,2809300000,-26600000,3089400000,,1556100000,983300000,-955900000,-134500000,55900000,1556100000,1557000000,-39100000,,-412200000,,,3016600000,1672000000,20700000,5419000000,8969200000,,-161900000,,2135300000,1241000000,-196600000,,350900000,,252500000,3961100000,,110300000,3089400000,-207400000,423200000,8600000,43100000,-517400000,1431800000,73500000,10691300000,9000000,638900000,20071700000,3078500000,20600000,-381700000,Laboratory Corporation of America Holdings,USD,Healthcare,Diagnostics & Research,6756400000,2046900000,2479800000,1753600000,-517400000,2135300000,,3591800000,14795300000
LHX,2018,6/29/18,,2102000000,-248000000,2224000000,,-5000000,908000000,3278000000,206000000,6168000000,-21000000,304000000,-141000000,1512000000,1648000000,288000000,259000000,5012000000,-3083000000,5372000000,900000000,-7000000,1156000000,-272000000,699000000,-196000000,-177000000,-289000000,34000000,697000000,702000000,,,-271000000,,,1422000000,946000000,,3408000000,4066000000,-3000000,1512000000,,751000000,387000000,-19000000,,366000000,,-36000000,989000000,103000000,,1156000000,-170000000,411000000,-1000000,163000000,-805000000,1315000000,,6573000000,118000000,622000000,9851000000,1850000000,119000000,-136000000,"L3Harris Technologies, Inc.",USD,Industrials,Aerospace & Defense,3790000000,435000000,468000000,615000000,-805000000,751000000,,1415000000,6780000000
LHX,2019,6/28/19,,2334000000,-230000000,2578000000,,2000000,1113000000,3363000000,160000000,6801000000,55000000,682000000,-159000000,1071000000,2173000000,530000000,258000000,5458000000,-2847000000,5340000000,894000000,-1000000,1343000000,-325000000,949000000,242000000,-34000000,-224000000,50000000,947000000,953000000,,,-281000000,,,1455000000,991000000,,2763000000,4467000000,-4000000,1071000000,,1185000000,540000000,-1000000,,435000000,,-59000000,870000000,233000000,,1343000000,-169000000,360000000,-3000000,40000000,-781000000,1723000000,,6754000000,119000000,525000000,10117000000,2268000000,173000000,-161000000,"L3Harris Technologies, Inc.",USD,Industrials,Aerospace & Defense,3522000000,310000000,457000000,1024000000,-781000000,1185000000,,1601000000,6355000000
LHX,2019,6/28/19,,2334000000,-230000000,2578000000,,2000000,1113000000,3363000000,160000000,6801000000,55000000,682000000,-159000000,1071000000,2173000000,530000000,258000000,5458000000,-2847000000,5340000000,894000000,-1000000,1343000000,-325000000,949000000,242000000,-34000000,-224000000,50000000,947000000,953000000,,,-281000000,,,1455000000,991000000,,2763000000,4467000000,-4000000,1071000000,,1185000000,540000000,-1000000,,435000000,,-59000000,870000000,233000000,,1343000000,-169000000,360000000,-3000000,40000000,-781000000,1723000000,,6754000000,119000000,525000000,10117000000,2268000000,173000000,-161000000,"L3Harris Technologies, Inc.",USD,Industrials,Aerospace & Defense,781000000,2523000000,1216000000,1388000000,-2410000000,1655000000,,1601000000,3614000000
LHX,2020,1/3/20,,5358000000,-858000000,6312000000,,-12000000,1816000000,22587000000,146000000,18526000000,-630000000,257000000,2640000000,20186000000,2183000000,824000000,884000000,15852000000,-5872000000,20001000000,2954000000,-96000000,2674000000,-674000000,1644000000,588000000,178000000,-3172000000,218000000,1644000000,1670000000,,,-218000000,,,3877000000,2684000000,157000000,6694000000,13168000000,-2000000,20186000000,,1878000000,1244000000,316000000,48000000,611000000,,-312000000,8458000000,392000000,,2674000000,-270000000,1219000000,12000000,-296000000,-3942000000,4108000000,,15592000000,218000000,1261000000,38336000000,4009000000,102000000,-346000000,"L3Harris Technologies, Inc.",USD,Industrials,Aerospace & Defense,7652000000,2427000000,1344000000,2422000000,-3112000000,2790000000,91000000,3558000000,29415000000
LHX,2021,1/1/21,,5339000000,-1231000000,6667000000,,-12000000,1322000000,20724000000,234000000,18194000000,635000000,8000000,751000000,18169000000,2347000000,1276000000,1032000000,15641000000,-6060000000,18876000000,2868000000,-119000000,2553000000,-725000000,1119000000,452000000,-366000000,-2294000000,56000000,1119000000,1088000000,,,-30000000,,,4076000000,2786000000,117000000,6908000000,12855000000,-2000000,18169000000,,2790000000,1264000000,60000000,35000000,641000000,,62000000,7908000000,342000000,,2553000000,-270000000,973000000,23000000,187000000,-3112000000,4237000000,,16119000000,208000000,1406000000,36960000000,4240000000,119000000,-368000000,"L3Harris Technologies, Inc.",USD,Industrials,Aerospace & Defense,7829000000,1808000000,1045000000,2345000000,-4413000000,2687000000,7000000,3585000000,27277000000
LII,2018,12/31/18,,1111200000,-30000000,1089400000,,10900000,467900000,-149600000,107600000,3883900000,65800000,297300000,30500000,-3084300000,1855000000,46300000,66000000,3386000000,-336200000,186600000,408300000,-300000,497900000,-93900000,359000000,-21900000,-9900000,-477100000,3300000,359000000,360300000,-2900000,5100000,29900000,,,472700000,608200000,,724800000,2772700000,-1300000,-188800000,,495500000,63200000,-84200000,,96300000,,2100000,,60600000,1078800000,497900000,-39100000,509800000,-10100000,102200000,-537800000,217800000,36600000,1966800000,900000,433300000,1817200000,1008500000,67000000,-95200000,Lennox International Inc.,USD,Industrials,Specialty Industrial Machinery,1041300000,80900000,472700000,400300000,-537800000,495500000,100000,563900000,845400000
LII,2019,12/31/19,2900000,1079800000,19700000,1120900000,,79600000,507900000,-170200000,99100000,3807200000,82500000,314100000,15900000,-3413300000,2148700000,37300000,71100000,3319000000,-356700000,186500000,627000000,-300000,488200000,-110500000,408700000,-9000000,-33100000,-424000000,3300000,408700000,408800000,-2900000,5700000,108100000,,,477800000,585900000,,823400000,2727400000,-100000,-103800000,,396100000,49500000,-63900000,,61900000,,-11200000,,58800000,1093500000,488200000,-48600000,544100000,2400000,-56100000,-423400000,222100000,38600000,2205100000,900000,372400000,2034900000,1002700000,21500000,-105600000,Lennox International Inc.,USD,Industrials,Specialty Industrial Machinery,1354900000,118200000,477800000,290500000,-423400000,396100000,1300000,559300000,1147400000
LII,2020,12/31/20,5100000,1040100000,-42800000,1087600000,,,445200000,-17100000,88100000,3634100000,47400000,-200000,-79700000,-3517000000,2385800000,123900000,72600000,3146100000,-204000000,186900000,658700000,-7500000,488000000,-118100000,356300000,86600000,26500000,-117900000,3000000,356300000,357100000,-2200000,-3800000,-201300000,,,448300000,555900000,,941400000,2594000000,-800000,-97200000,,612400000,45400000,110300000,,62300000,,36700000,,70900000,1113200000,488000000,-29700000,439400000,-4300000,-31700000,-441800000,234800000,37000000,2049600000,900000,340300000,2032500000,701300000,13200000,-78500000,Lennox International Inc.,USD,Industrials,Specialty Industrial Machinery,1178400000,386300000,448300000,533900000,-441800000,612400000,1000000,560600000,1037400000
LIN,2018,12/31/18,,5816000000,2890000000,17272000000,,-23000000,5105000000,51596000000,817000000,14836000000,-2571000000,1523000000,5340000000,-5085000000,16529000000,4466000000,1830000000,12621000000,8499000000,26874000000,29717000000,-400000000,2215000000,-1166000000,4381000000,3986000000,-124000000,-599000000,77000000,4381000000,4288000000,,33000000,-2908000000,,,4830000000,1625000000,5500000000,12207000000,9020000000,108000000,-4456000000,113000000,3702000000,4255000000,-4000000,148000000,1386000000,,-97000000,16223000000,5964000000,40151000000,2215000000,-277000000,1651000000,-60000000,287000000,-4996000000,11046000000,1914000000,36290000000,1000000,3219000000,93386000000,12956000000,510000000,-1883000000,Linde plc,USD,Basic Materials,Specialty Chemicals,15296000000,4316000000,4368000000,1819000000,-4996000000,3702000000,,4045000000,62426000000
LIN,2019,12/31/19,,11584000000,-327000000,10352000000,,-60000000,3041000000,49074000000,769000000,28228000000,-611000000,1499000000,1129000000,-7970000000,16842000000,2700000000,4675000000,24860000000,5918000000,27019000000,30089000000,-3255000000,3368000000,-1891000000,2285000000,-1752000000,167000000,-2658000000,72000000,2285000000,2272000000,,-68000000,-1260000000,,,4965000000,3425000000,2561000000,10576000000,16644000000,102000000,-4814000000,184000000,6188000000,3213000000,-81000000,90000000,948000000,,-73000000,16137000000,589000000,40201000000,3368000000,-246000000,1697000000,-77000000,-174000000,-8992000000,11408000000,2067000000,34977000000,1000000,3266000000,86612000000,12160000000,243000000,-3682000000,Linde plc,USD,Basic Materials,Specialty Chemicals,14932000000,-1808000000,4628000000,2506000000,-8992000000,6188000000,,8043000000,61306000000
LIN,2020,12/31/20,,11860000000,-637000000,10924000000,,,3469000000,47317000000,847000000,27243000000,295000000,751000000,-2986000000,-10064000000,17178000000,3754000000,4626000000,23137000000,2932000000,28201000000,29801000000,-220000000,4106000000,-2028000000,2501000000,1054000000,109000000,-2457000000,47000000,2501000000,2622000000,,-40000000,1313000000,,,4590000000,3016000000,2265000000,12152000000,15383000000,4000000,-4690000000,152000000,7429000000,3946000000,18000000,96000000,1035000000,,-229000000,16184000000,450000000,40202000000,4106000000,-239000000,1729000000,-44000000,109000000,-3345000000,11961000000,2084000000,38647000000,1000000,3095000000,88229000000,13740000000,268000000,-3400000000,Linde plc,USD,Basic Materials,Specialty Chemicals,17223000000,-2816000000,4167000000,4029000000,-3345000000,7429000000,,8732000000,60786000000
LIN,2021,12/31/21,,13250000000,-296000000,10159000000,,,5218000000,44035000000,1262000000,30793000000,228000000,1709000000,-3007000000,-14856000000,18710000000,2823000000,4635000000,25279000000,3195000000,27038000000,26003000000,-323000000,5514000000,-2189000000,3826000000,-931000000,754000000,-4612000000,50000000,3826000000,3956000000,,-39000000,-514000000,,,4633000000,2997000000,1406000000,11335000000,17543000000,5000000,-5048000000,143000000,9725000000,7268000000,-129000000,,4603000000,,-42000000,13802000000,,40180000000,5514000000,-77000000,1733000000,-61000000,453000000,-7588000000,11186000000,,36164000000,1000000,3503000000,81605000000,13643000000,,-3086000000,Linde plc,USD,Basic Materials,Specialty Chemicals,15216000000,-3484000000,4499000000,6639000000,-7588000000,9725000000,,10149000000,56428000000
LITE,2018,6/30/18,314200000,435300000,-17700000,1127200000,,,129400000,926100000,-118700000,1247700000,-75400000,,-127000000,6400000,166400000,397300000,77200000,1100600000,907800000,11300000,306900000,-700000,147100000,,248100000,124400000,-30800000,-2400000,10900000,241500000,248100000,-33800000,,-6400000,,,205400000,128200000,35800000,334200000,812400000,,6400000,156800000,247500000,14800000,-7700000,,129100000,,21900000,7000000,16700000,753200000,147100000,-18200000,174100000,100000,4800000,3800000,18600000,,567200000,100000,126500000,1581500000,214000000,125600000,-93200000,Lumentum Holdings Inc.,USD,Technology,Communication Equipment,341900000,913200000,197100000,154300000,3800000,247500000,,224300000,870700000
LITE,2019,6/29/19,335900000,554400000,-174600000,1332800000,,,-33300000,1497100000,3100000,1565300000,138400000,5000000,-779700000,7100000,129100000,432600000,157500000,1424000000,732800000,368900000,433300000,-1700000,141300000,,-36400000,35300000,27700000,-2400000,9700000,-37900000,-36400000,-18100000,,479500000,,,238000000,182000000,,835900000,1010900000,,7100000,184600000,330100000,38800000,40600000,,186200000,,8100000,395400000,,1360800000,141300000,-36300000,228800000,-200000,-10600000,485100000,89600000,,1219500000,100000,160400000,2716600000,294000000,169600000,-167300000,Lumentum Holdings Inc.,USD,Technology,Communication Equipment,841300000,1038800000,238000000,164100000,485100000,330100000,,298800000,1905800000
LITE,2020,6/27/20,1255800000,727900000,-75200000,2050000000,,,174300000,1749200000,38800000,1678600000,80300000,,-987700000,7900000,64600000,298000000,203500000,1429100000,1063500000,368900000,471700000,,249500000,,135500000,-134600000,5000000,-214000000,10600000,135500000,135500000,-917800000,,532200000,,,237800000,226000000,,1120300000,950700000,,7900000,198600000,524300000,43700000,32700000,,85200000,,8100000,316800000,,1676600000,249500000,-61200000,188900000,,-11700000,328800000,82500000,,1543400000,100000,150800000,3292600000,283000000,81200000,-90000000,Lumentum Holdings Inc.,USD,Technology,Communication Equipment,1189300000,1767000000,233500000,438300000,328800000,524300000,,453000000,2640500000
