ticker,date,accountsPayable,totalCashFromOperatingActivities,changeToNetincome,researchDevelopment,totalStockholderEquity,incomeTaxExpense,netTangibleAssets,effectOfExchangeRate,otherAssets,deferredLongTermAssetCharges,otherLiab,discontinuedOperations,depreciation,nonRecurring,longTermDebt,shortTermInvestments,totalOperatingExpenses,cash,longTermInvestments,capitalExpenditures,dividendsPaid,treasuryStock,repurchaseOfStock,changeToLiabilities,incomeBeforeTax,changeToOperatingActivities,otherCashflowsFromFinancingActivities,totalOtherIncomeExpenseNet,interestExpense,totalCashflowsFromInvestingActivities,totalCurrentLiabilities,effectOfAccountingCharges,otherCurrentAssets,extraordinaryItems,otherCashflowsFromInvestingActivities,operatingIncome,ebit,goodWill,commonStock,otherStockholderEquity,totalAssets,investments,totalLiab,inventory,netIncomeApplicableToCommonShares,sellingGeneralAdministrative,grossProfit,changeToAccountReceivables,issuanceOfStock,netIncome,otherOperatingExpenses,shortLongTermDebt,otherItems,intangibleAssets,netIncomeFromContinuingOps,costOfRevenue,minorityInterest,netReceivables,propertyPlantEquipment,deferredLongTermLiab,totalRevenue,changeToInventory,totalCurrentAssets,netBorrowings,totalCashFromFinancingActivities,otherCurrentLiab,capitalSurplus,changeInCash,retainedEarnings,company_name,sector,subsector
AMGN,2018-12-31,1207000000.0,11296000000.0,350000000.0,3737000000,12500000000.0,1151000000,-9642000000.0,,1015000000.0,,10918000000.0,,1930000000.0,,29510000000.0,22359000000.0,13196000000,6945000000.0,683000000.0,-738000000.0,-3507000000.0,-769000000.0,-17794000000.0,-143000000.0,9545000000,1249000000.0,-68000000.0,-1006000000,-1392000000,14339000000.0,13488000000.0,,266000000.0,,-105000000.0,10551000000,10551000000,14699000000.0,31246000000.0,-769000000.0,66416000000.0,14987000000.0,53916000000.0,2940000000.0,8394000000,5332000000.0,19646000000,-378000000.0,,8394000000,26000000.0,4419000000.0,,7443000000.0,8394000000,4101000000,,4201000000.0,4958000000.0,,23747000000,-3000000.0,37618000000.0,-1121000000.0,-22490000000.0,1449000000.0,,3145000000.0,-17977000000.0,Amgen Inc.,Healthcare,Drug Manufacturers—General
AMGN,2017-12-31,1352000000.0,11177000000.0,-616000000.0,3562000000,25241000000.0,7618000000,1871000000.0,,1092000000.0,,11503000000.0,,1904000000.0,,34190000000.0,37878000000.0,12509000000,3800000000.0,1027000000.0,-664000000.0,-3365000000.0,-679000000.0,-3351000000.0,424000000.0,9597000000,207000000.0,51000000.0,-743000000,-1303000000,-4024000000.0,9020000000.0,,1727000000.0,,-148000000.0,10340000000,10340000000,14761000000.0,30992000000.0,-679000000.0,79954000000.0,-3193000000.0,54713000000.0,2834000000.0,1979000000,4870000000.0,18780000000,-58000000.0,,1979000000,8000000.0,1152000000.0,,8609000000.0,1979000000,4069000000,,3237000000.0,4989000000.0,,22849000000,133000000.0,49476000000.0,71000000.0,-6594000000.0,1408000000.0,,559000000.0,-5072000000.0,Amgen Inc.,Healthcare,Drug Manufacturers—General
AMKR,2020-12-31,636434000.0,770033000.0,12976000.0,75350000,2325699000.0,46183000,2298374000.0,6056000.0,148816000.0,95045000.0,249550000.0,,510396000.0,,1005339000.0,133769000.0,4574874000,698002000.0,,-553021000.0,,-190470000.0,,48786000.0,386682000,39950000.0,-3414000.0,-89033000,-64168000,-638705000.0,1315987000.0,,41225000.0,,39769000.0,475715000,475715000,27325000.0,289000.0,27270000.0,5022311000.0,-129272000.0,2668352000.0,297293000.0,338138000,349749000.0,900814000,-106693000.0,17611000.0,338138000,,149007000.0,,,340499000,4149775000,28260000.0,962643000.0,2713238000.0,,5050589000,-75499000.0,2132932000.0,-347916000.0,-333719000.0,238210000.0,1953378000.0,-196335000.0,562502000.0,"Amkor Technology, Inc.",Technology,Semiconductors
AMKR,2019-12-31,571054000.0,563850000.0,43035000.0,81736000,1963739000.0,37182000,1937763000.0,870000.0,114707000.0,90465000.0,248711000.0,,524177000.0,,1305755000.0,6348000.0,3817938000,894948000.0,,-472433000.0,,-198364000.0,,38670000.0,159810000,-50628000.0,-8028000.0,-74902000,-71587000,-462489000.0,1059803000.0,,28882000.0,,-707000.0,234712000,234712000,25976000.0,287000.0,19115000.0,4695615000.0,534000.0,2705376000.0,220602000.0,120888000,332991000.0,649439000,-124140000.0,11405000.0,120888000,,144479000.0,,,122628000,3403211000,26500000.0,850753000.0,2553399000.0,,4052650000,10208000.0,2001533000.0,104873000.0,108250000.0,104882000.0,1927739000.0,210481000.0,234077000.0,"Amkor Technology, Inc.",Technology,Semiconductors
AMKR,2018-12-31,530398000.0,663410000.0,3761000.0,113582000,1830540000.0,56250000,1804820000.0,-204000.0,148071000.0,118697000.0,248008000.0,,571961000.0,,1217732000.0,,4057408000,681569000.0,,-547122000.0,,-192359000.0,,-43490000.0,185815000,-61295000.0,59000.0,-73243000,-78946000,-537383000.0,1158423000.0,,34594000.0,,8546000.0,259058000,259058000,25720000.0,285000.0,23812000.0,4495447000.0,-1648000.0,2639547000.0,230589000.0,127092000,337925000.0,710565000,80571000.0,1050000.0,127092000,,114579000.0,,,129565000,3605901000,25360000.0,724456000.0,2650448000.0,,4316466000,-16310000.0,1671208000.0,-41732000.0,-40623000.0,310540000.0,1909425000.0,85200000.0,113189000.0,"Amkor Technology, Inc.",Technology,Semiconductors
AMKR,2017-12-31,569085000.0,618267000.0,-146954000.0,166627000,1696276000.0,39791000,1671240000.0,8807000.0,144283000.0,111353000.0,230039000.0,,581940000.0,,1240581000.0,,3909244000,596364000.0,,-550943000.0,,-193463000.0,,67574000.0,307496000,21043000.0,-6085000.0,9709000,-85554000,-454832000.0,1318059000.0,,35727000.0,,-1648000.0,297787000,297787000,25036000.0,285000.0,22519000.0,4508388000.0,-1648000.0,2788679000.0,213649000.0,263550000,296665000.0,761079000,-133814000.0,3124000.0,263550000,,123848000.0,,,267705000,3445952000,23433000.0,798264000.0,2695065000.0,,4207031000,-36307000.0,1644004000.0,-121925000.0,-124886000.0,403445000.0,1903357000.0,47356000.0,-13903000.0,"Amkor Technology, Inc.",Technology,Semiconductors
AMZN,2020-12-31,72539000000.0,66064000000.0,6001000000.0,42740000000,93404000000.0,2863000000,73406000000.0,618000000.0,12097000000.0,,17017000000.0,,25251000000.0,,31816000000.0,42274000000.0,363165000000,42122000000.0,5700000000.0,-40140000000.0,,-2017000000.0,,18745000000.0,24194000000,5754000000.0,,1295000000,-1647000000,-59611000000.0,126385000000.0,,233000000.0,,,22899000000,22899000000,15017000000.0,5000000.0,-180000000.0,321195000000.0,-22242000000.0,227791000000.0,23795000000.0,21331000000,87193000000.0,152757000000,-8169000000.0,,21331000000,-75000000,1155000000.0,,4981000000.0,21331000000,233307000000,,24309000000.0,150667000000.0,,386064000000,-2849000000.0,132733000000.0,-1104000000.0,-1104000000.0,15267000000.0,42865000000.0,5967000000.0,52551000000.0,"Amazon.com, Inc.",Consumer Cyclical,Internet Retail
AMZN,2019-12-31,47183000000.0,38514000000.0,7575000000.0,35931000000,62060000000.0,2374000000,43257000000.0,70000000.0,10096000000.0,,12171000000.0,,21789000000.0,,23414000000.0,18929000000.0,266118000000,36092000000.0,2169000000.0,-16861000000.0,,-2823000000.0,,9904000000.0,13962000000,-1383000000.0,,-442000000,-1600000000,-24281000000.0,87812000000.0,,276000000.0,,,14404000000,14404000000,14754000000.0,5000000.0,-986000000.0,225248000000.0,-9131000000.0,163188000000.0,20497000000.0,11588000000,64313000000.0,114986000000,-7681000000.0,,11588000000,338000000,1305000000.0,,4049000000.0,11588000000,165536000000,,20540000000.0,97846000000.0,,280522000000,-3278000000.0,96334000000.0,-10066000000.0,-10066000000.0,12202000000.0,33658000000.0,4237000000.0,31220000000.0,"Amazon.com, Inc.",Consumer Cyclical,Internet Retail
AMZN,2018-12-31,38192000000.0,30723000000.0,6352000000.0,28837000000,43549000000.0,1197000000,24891000000.0,-351000000.0,6370000000.0,,17563000000.0,,15341000000.0,,23495000000.0,9500000000.0,220466000000,31750000000.0,722000000.0,-13427000000.0,,-2872000000.0,,4414000000.0,11270000000,472000000.0,,-1151000000,-1417000000,-12369000000.0,68391000000.0,,418000000.0,,2104000000.0,12421000000,12421000000,14548000000.0,5000000.0,-1035000000.0,162648000000.0,1140000000.0,119099000000.0,17174000000.0,10073000000,52177000000.0,93731000000,-4615000000.0,,10073000000,296000000,1371000000.0,,4110000000.0,10073000000,139156000000,,16259000000.0,61797000000.0,,232887000000,-1314000000.0,75101000000.0,-7686000000.0,-7686000000.0,9959000000.0,26791000000.0,10317000000.0,19625000000.0,"Amazon.com, Inc.",Consumer Cyclical,Internet Retail
AMZN,2017-12-31,34616000000.0,18365000000.0,4096000000.0,22620000000,27709000000.0,769000000,10988000000.0,713000000.0,5085000000.0,,7792000000.0,,11478000000.0,,24743000000.0,10464000000.0,173760000000,20522000000.0,441000000.0,-11955000000.0,,-2321000000.0,,7838000000.0,3802000000,283000000.0,,-304000000,-848000000,-27084000000.0,57883000000.0,,1329000000.0,,1897000000.0,4106000000,4106000000,13350000000.0,5000000.0,-484000000.0,131310000000.0,-3054000000.0,103601000000.0,16047000000.0,3033000000,38992000000.0,65932000000,-4780000000.0,,3033000000,214000000,100000000.0,,3371000000.0,3033000000,111934000000,,11835000000.0,48866000000.0,,177866000000,-3583000000.0,60197000000.0,9928000000.0,9928000000.0,8565000000.0,21389000000.0,1922000000.0,8636000000.0,"Amazon.com, Inc.",Consumer Cyclical,Internet Retail
ANF,2021-01-30,289396000.0,404918000.0,137025000.0,,936628000.0,60211000,936628000.0,9168000.0,208697000.0,,104693000.0,,166281000.0,,343910000.0,,3121885000,1104862000.0,,-101910000.0,-12556000.0,-1615158000.0,-15172000.0,186747000.0,-48743000,-15179000.0,-19305000.0,-52242000,-31726000,-51910000.0,959399000.0,,68857000.0,,50000000.0,3499000,3499000,,1033000.0,-102307000.0,3314902000.0,,2365590000.0,404053000.0,-114021000,1903627000.0,1906005000,,,-114021000,-1121000,,,,-108954000,1219379000,12684000.0,83857000.0,1444576000.0,,3125384000,33312000.0,1661629000.0,116750000.0,69717000.0,73779000.0,401283000.0,431893000.0,2149470000.0,Abercrombie & Fitch Co.,Consumer Cyclical,Apparel Retail
ANF,2020-02-01,219919000.0,300685000.0,57421000.0,,1058810000.0,17371000,1058810000.0,-3593000.0,388672000.0,,178536000.0,,173625000.0,,231963000.0,,3486961000,671267000.0,,-202784000.0,-51510000.0,-1660951000.0,-63542000.0,10821000.0,62331000,22663000.0,-12821000.0,-73781000,-19908000,-202784000.0,815354000.0,,78905000.0,,50000000.0,136112000,136112000,,1033000.0,-108886000.0,3549665000.0,,2478487000.0,434326000.0,39358000,2015858000.0,2150918000,,,39358000,-1052000,,,,44960000,1472155000,12368000.0,80251000.0,1896244000.0,,3623073000,2270000.0,1264749000.0,-20000000.0,-147873000.0,62287000.0,404983000.0,-53565000.0,2313745000.0,Abercrombie & Fitch Co.,Consumer Cyclical,Apparel Retail
ANF,2019-02-02,226878000.0,352933000.0,28248000.0,,1208900000.0,37559000,1208900000.0,-20975000.0,354788000.0,,311279000.0,,178030000.0,,296776000.0,,3450624000,723135000.0,,-152393000.0,-53714000.0,-1616056000.0,-68670000.0,63155000.0,116367000,27370000.0,-9307000.0,-23118000,-22788000,-152393000.0,558917000.0,,101824000.0,,50000000.0,139485000,139485000,,1033000.0,-102452000.0,2385593000.0,,1166972000.0,437879000.0,74541000,2021079000.0,2159916000,,,74541000,-648000,,,,78808000,1430193000,9721000.0,73112000.0,694855000.0,,3590109000,-23820000.0,1335950000.0,-20000000.0,-131691000.0,84426000.0,405379000.0,47874000.0,2418544000.0,Abercrombie & Fitch Co.,Consumer Cyclical,Apparel Retail
ANF,2018-02-03,168868000.0,287658000.0,62726000.0,,1242379000.0,44636000,1242379000.0,24276000.0,322972000.0,,265336000.0,,194549000.0,,300339000.0,,3410813000,675558000.0,,-107001000.0,-54392000.0,-1585557000.0,-68670000.0,13622000.0,55161000,14267000.0,-5421000.0,-26716000,-22973000,-106798000.0,507546000.0,,84863000.0,,50000000.0,81877000,81877000,,1033000.0,-95054000.0,2325692000.0,,1073221000.0,424393000.0,7094000,2011946000.0,2083842000,,,7094000,-9981000,,,,10525000,1408848000,10092000.0,79724000.0,738182000.0,,3492690000,-18298000.0,1264538000.0,-15000000.0,-74813000.0,75016000.0,406351000.0,130323000.0,2420552000.0,Abercrombie & Fitch Co.,Consumer Cyclical,Apparel Retail
APH,2021-12-31,1312000000.0,1540100000.0,58900000.0,317700000,6302000000.0,409100000,-831700000.0,-12300000.0,166300000.0,91000000.0,875900000.0,21400000,395600000.0,,4795900000.0,44300000.0,8707800000,1197100000.0,,-360400000.0,-346700000.0,-386500000.0,-661700000.0,131700000.0,1989200000,31400000.0,-61100000.0,-179300000,-115500000,-1887500000.0,2447100000.0,,,,703200000.0,2168500000,2168500000,6376800000.0,600000.0,-286500000.0,14678400000.0,-8600000.0,8299300000.0,1894100000.0,1590800000,915600000.0,3401800000,-398400000.0,288500000.0,1590800000,,4000000.0,,756900000.0,1580100000,7474500000,77100000.0,2454800000.0,1420200000.0,,10876300000,-263000000.0,5958200000.0,635800000.0,-145200000.0,208600000.0,2409000000.0,-504900000.0,4278900000.0,Amphenol Corporation,Technology,Electronic Components
APH,2020-12-31,1120700000.0,1592000000.0,111200000.0,260700000,5384900000.0,313300000,-44700000.0,68900000.0,127900000.0,98100000.0,773800000.0,21400000,308100000.0,,3636200000.0,36100000.0,6955800000,1702000000.0,,-276800000.0,-297600000.0,-389200000.0,-641300000.0,204300000.0,1526600000,68100000.0,-114800000.0,-116500000,-115400000,-333500000.0,2304300000.0,,,,-600000.0,1643100000,1643100000,5032100000.0,600000.0,-278100000.0,12327300000.0,-18400000.0,6875400000.0,1462200000.0,1203400000,760300000.0,2664100000,-146300000.0,385700000.0,1203400000,,230300000.0,,397500000.0,1213300000,5934800000,67000000.0,1951600000.0,1279000000.0,,8598900000,-102000000.0,5490800000.0,151400000.0,-516600000.0,199400000.0,2068100000.0,810800000.0,3705400000.0,Amphenol Corporation,Technology,Electronic Components
APH,2019-12-31,866800000.0,1502300000.0,101500000.0,234200000,4530300000.0,331900000,-778800000.0,-13200000.0,99500000.0,80400000.0,737800000.0,21400000,312100000.0,,3203400000.0,17400000.0,6585700000,891200000.0,,-295000000.0,-279500000.0,-501700000.0,-601700000.0,-60200000.0,1495900000,-28300000.0,-71600000.0,-143800000,-117600000,-1228800000.0,2132700000.0,,,,-600000.0,1639700000,1639700000,4867100000.0,300000.0,-430900000.0,10815500000.0,-3800000.0,6219300000.0,1310100000.0,1155000000,742100000.0,2616000000,117300000.0,246100000.0,1155000000,,403300000.0,,442000000.0,1164000000,5609400000,65900000.0,1736400000.0,1195700000.0,,8225400000,-3400000.0,4211200000.0,58300000.0,-648400000.0,277300000.0,1683300000.0,-388100000.0,3348400000.0,Amphenol Corporation,Technology,Electronic Components
APH,2018-12-31,890500000.0,1112700000.0,55500000.0,220900000,4017000000.0,371500000,-484100000.0,-40600000.0,96400000.0,78600000.0,723000000.0,21400000,299700000.0,,2806400000.0,12400000.0,6514000000,1279300000.0,,-310600000.0,-253700000.0,-445200000.0,-935200000.0,48800000.0,1588400000,-75400000.0,-23800000.0,-99600000,-101700000,-441800000.0,2451300000.0,,,,-600000.0,1688000000,1688000000,4103200000.0,300000.0,-390200000.0,10044900000.0,22700000.0,5980700000.0,1233800000.0,1205000000,746000000.0,2654900000,-237900000.0,130700000.0,1205000000,,764300000.0,,397900000.0,1216900000,5547100000,47200000.0,1791800000.0,875800000.0,,8202000000,-173300000.0,4571600000.0,11900000.0,-1070100000.0,272200000.0,1433200000.0,-439800000.0,3028700000.0,Amphenol Corporation,Technology,Electronic Components
ARW,2020-12-31,7937889000.0,1359843000.0,74507000.0,,5089319000.0,172795000,2740031000.0,79560000.0,342607000.0,,415566000.0,,189058000.0,,2097940000.0,,27761732000,373615000.0,103403000.0,-123585000.0,,-2881706000.0,-483735000.0,760883000.0,759259000,48059000.0,-48519000.0,-152372000,-160871000,-138794000.0,9130883000.0,,286633000.0,,-14496000.0,911631000,911631000,2115469000.0,125424000.0,-104885000.0,17053911000.0,,11904959000.0,3287308000.0,584438000,2089909000.0,3191130000,-541427000.0,21037000.0,584438000,532000,130836000.0,,233819000.0,586464000,25482233000,59633000.0,9205343000.0,1105714000.0,,28673363000,244325000.0,13152899000.0,-715880000.0,-1227097000.0,,1165850000.0,73512000.0,6679751000.0,"Arrow Electronics, Inc.",Technology,Electronics & Computer Distribution
ARW,2019-12-31,7046221000.0,857995000.0,736272000.0,,4811919000.0,88338000,2478694000.0,12733000.0,328730000.0,,372869000.0,,189790000.0,,2651703000.0,,28060319000,300103000.0,131619000.0,-143191000.0,,-2594759000.0,-404203000.0,-521575000.0,-111830000,-64312000.0,-147000.0,-968358000,-264327000,-173583000.0,8258159000.0,,266249000.0,,-9682000.0,856528000,856528000,2061322000.0,125424000.0,-262211000.0,16400796000.0,,11534403000.0,3477120000.0,-204087000,2216461000.0,3320713000,338849000.0,16911000.0,-204087000,57934000,209322000.0,,271903000.0,-200168000,25596134000,54474000.0,8482687000.0,1081063000.0,,28916847000,383058000.0,12526159000.0,-518930000.0,-906369000.0,,1150006000.0,-209224000.0,6131248000.0,"Arrow Electronics, Inc.",Technology,Electronics & Computer Distribution
ARW,2018-12-31,7631879000.0,272690000.0,83818000.0,,5324990000.0,187799000,2327656000.0,6352000.0,232373000.0,,377947000.0,,186384000.0,,3239704000.0,,28479883000,509327000.0,121738000.0,-135336000.0,,-2271703000.0,-243305000.0,936423000.0,909373000,-23947000.0,-1174000.0,-287512000,-261773000,-462965000.0,8790428000.0,,274832000.0,,-13500000.0,1196885000,1196885000,2624690000.0,125424000.0,-299449000.0,17784445000.0,,12408079000.0,3878678000.0,716195000,2309921000.0,3700912000,-1007308000.0,8819000.0,716195000,7722000,,,372644000.0,721574000,25975856000,51376000.0,8945463000.0,824700000.0,,29676768000,-618875000.0,13608300000.0,198827000.0,-36833000.0,2384000.0,1135934000.0,-220756000.0,6335335000.0,"Arrow Electronics, Inc.",Technology,Electronics & Computer Distribution
ARW,2017-12-31,6756830000.0,124557000.0,195047000.0,,4949255000.0,286541000,2192993000.0,3218000.0,309283000.0,,572822000.0,,153599000.0,,2933194000.0,,25551031000,730083000.0,141030000.0,-203949000.0,,-1887122000.0,-174239000.0,816602000.0,693917000,16062000.0,-24970000.0,-309615000,-188130000,-188758000.0,7955311000.0,,256028000.0,,-5614000.0,1003532000,1003532000,2470047000.0,125424000.0,-124883000.0,16459267000.0,,11461327000.0,3302518000.0,402176000,2185914000.0,3356968000,-1079094000.0,22195000.0,402176000,13923000,299857000.0,,286215000.0,407376000,23197595000,48685000.0,8125588000.0,838475000.0,,26554563000,-379835000.0,12414217000.0,433760000.0,256746000.0,11757000.0,1114167000.0,195763000.0,5596786000.0,"Arrow Electronics, Inc.",Technology,Electronics & Computer Distribution
AVGO,2021-10-31,1086000000.0,13764000000.0,1114000000.0,4854000000,24962000000.0,29000000,-29862000000.0,,1224000000.0,,4400000000.0,,6041000000.0,,39401000000.0,,18767000000,12163000000.0,,-443000000.0,-6212000000.0,-116000000.0,-1299000000.0,243000000.0,6765000000,-286000000.0,-42000000.0,-1918000000,-1885000000,-245000000.0,6281000000.0,,516000000.0,,-12000000.0,8683000000,8683000000,43450000000.0,,-116000000.0,75570000000.0,169000000.0,50581000000.0,1297000000.0,6437000000,1348000000.0,20288000000,210000000.0,170000000.0,6736000000,,264000000.0,,11374000000.0,6736000000,7162000000,,2071000000.0,2936000000.0,,27450000000,-294000000.0,16586000000.0,-1591000000.0,-8974000000.0,3756000000.0,24330000000.0,4545000000.0,748000000.0,Broadcom Inc.,Technology,Semiconductors
AVGO,2020-11-01,836000000.0,12061000000.0,1103000000.0,4968000000,23874000000.0,-518000000,-36355000000.0,,711000000.0,,4899000000.0,-1000000.0,6905000000.0,,40187000000.0,,19638000000,7618000000.0,,-463000000.0,-5534000000.0,-108000000.0,-765000000.0,-3000000.0,2443000000,146000000.0,-69000000.0,-1807000000,-1777000000,-11109000000.0,6371000000.0,,590000000.0,,-4000000.0,4250000000,4250000000,43447000000.0,,-108000000.0,75933000000.0,169000000.0,52032000000.0,1003000000.0,2663000000,1932000000.0,17370000000,981000000.0,276000000.0,2960000000,,807000000.0,,16782000000.0,2961000000,6518000000,,2297000000.0,3098000000.0,,23888000000,-31000000.0,11895000000.0,7703000000.0,1611000000.0,3731000000.0,23982000000.0,2563000000.0,,Broadcom Inc.,Technology,Semiconductors
AVGO,2019-11-03,855000000.0,9697000000.0,1349000000.0,4696000000,24941000000.0,-510000000,-29327000000.0,,743000000.0,50000000.0,5613000000.0,-12000000.0,5808000000.0,,30011000000.0,,18339000000,5055000000.0,,-432000000.0,-4235000000.0,-140000000.0,-6407000000.0,-42000000.0,2226000000,-878000000.0,-36000000.0,-2032000000,-1444000000,-15422000000.0,6899000000.0,,427000000.0,,-2000000.0,4258000000,4258000000,36714000000.0,,-140000000.0,67493000000.0,169000000.0,42523000000.0,874000000.0,2695000000,1708000000.0,15874000000,486000000.0,253000000.0,2724000000,,2787000000.0,,17554000000.0,2736000000,6723000000,,3259000000.0,2565000000.0,,22597000000,250000000.0,9917000000.0,13234000000.0,6488000000.0,2616000000.0,25081000000.0,763000000.0,,Broadcom Inc.,Technology,Semiconductors
AVGO,2018-11-04,811000000.0,8880000000.0,-6504000000.0,3768000000,26657000000.0,-8084000000,-11018000000.0,,707000000.0,284000000.0,3636000000.0,-19000000.0,4081000000.0,,17493000000.0,,15361000000,4292000000.0,,-635000000.0,-2998000000.0,-115000000.0,-7314000000.0,-325000000.0,4545000000,-396000000.0,-45000000.0,-942000000,-628000000,-4674000000.0,2338000000.0,,123000000.0,,-2000000.0,5487000000,5487000000,26913000000.0,23285000000.0,-115000000.0,50124000000.0,-249000000.0,23467000000.0,1124000000.0,12259000000,1027000000.0,13827000000,-652000000.0,212000000.0,12259000000,,,,10762000000.0,12629000000,7021000000,,3325000000.0,2635000000.0,,20848000000,417000000.0,9107000000.0,-973000000.0,-11118000000.0,486000000.0,23285000000.0,-6912000000.0,3487000000.0,Broadcom Inc.,Technology,Semiconductors
